average_funded,total_rounds,average_participants,products_number,offices,mba_degree,other_degree,age,ipo_True,is_closed_True,is_acquired_True
1150000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
5000000.0,2,0.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
1500000.0,1,4.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,365.0,0,0,0
293750.0,2,0.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
16826718.6,5,0.0,1.0,1.0,1.0,4.0,1826.0,0,0,0
1583666.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,0.0,1.0,4.0,1.0,3.0,731.0,0,0,0
14494078.8333,6,1.5,1.0,1.0,2.0,9.0,2922.0,0,0,0
1283333.3333,3,8.3333,1.0,1.0,1.0,5.0,1826.0,0,0,0
572751.0,1,0.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
1500000.0,2,1.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
10000000.0,1,2.0,1.0,1.0,1.0,5.0,3653.0,0,0,0
125000.0,1,0.0,1.0,1.0,1.0,3.0,823.0,0,0,0
118000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
7500000.0,2,6.0,1.0,1.0,1.0,4.0,1826.0,0,0,0
250000.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
14016666.6667,6,2.8333,1.0,1.0,4.0,25.0,4748.0,0,0,0
1775000.0,4,1.25,1.0,1.0,1.0,3.0,2557.0,0,0,0
175000.0,1,0.0,1.0,1.0,1.0,3.0,6209.0,0,0,0
5469646.0,1,0.0,1.0,1.0,1.0,1.0,2922.0,0,0,0
16700000.0,2,1.5,1.0,1.0,5.0,11.0,1826.0,0,0,0
150000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8000000.0,1,0.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
1940850.0,1,2.0,1.0,1.0,1.0,3.0,660.0,0,0,0
1960000.0,3,2.0,1.0,1.0,1.0,3.0,1492.0,0,1,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,418.0,0,0,1
425000.0,1,0.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
49680000.0,2,4.0,1.0,1.0,1.0,1.0,5114.0,0,0,0
1000000.0,1,0.0,1.0,1.0,1.0,4.0,2308.0,0,0,0
13000000.0,1,2.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
77950000.0,2,2.5,1.0,1.0,4.0,20.0,4018.0,0,0,0
500000.0,1,3.0,1.0,1.0,1.0,3.0,1344.0,0,0,0
11952615.2,5,3.8,1.0,2.0,3.0,13.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,655.0,0,0,0
55000.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
750000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3600.0,1,1.0,1.0,1.0,1.0,3.0,1492.0,0,0,0
933333.3333,3,1.0,1.0,2.0,2.0,3.0,2192.0,0,0,0
600000.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
7600000.0,1,3.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1500000.0,1,2.0,1.0,1.0,1.0,1.0,640.0,0,1,0
16000000.0,1,3.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
3614000.0,4,0.75,1.0,1.0,1.0,2.0,1108.0,0,0,0
1400000.0,1,0.0,1.0,1.0,1.0,3.0,2467.0,0,0,0
1100000.0,2,1.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
3502070.6,5,1.6,1.0,1.0,1.0,4.0,1652.0,0,0,0
7011668.0,5,0.8,1.0,2.0,1.0,1.0,1826.0,0,0,0
1865000.0,2,0.5,1.0,1.0,1.0,3.0,2060.0,0,0,0
640000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3375000.0,3,0.0,1.0,1.0,1.0,3.0,3644.0,0,1,0
2000000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3000000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
927500.0,3,3.0,1.0,1.0,1.0,4.0,2345.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,1
1500000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2000000.0,1,1.0,1.0,1.0,1.0,3.0,1234.0,0,1,0
129930.0,1,5.0,1.0,1.0,1.0,5.0,1826.0,0,0,0
152207.0,1,0.0,1.0,1.0,1.0,1.0,1369.0,0,0,0
700000.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
6330000.0,1,5.0,1.0,1.0,1.0,3.0,4383.0,0,0,0
1750000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
4062500.0,4,1.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
19062500.0,4,2.0,1.0,1.0,3.0,7.0,1461.0,0,0,0
6840000.0,1,1.0,1.0,1.0,1.0,3.0,13149.0,0,0,0
1500000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8500000.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
30000.0,1,0.0,1.0,1.0,1.0,2.0,744.0,0,0,0
4200000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
10500000.0,1,1.0,1.0,1.0,1.0,3.0,3287.0,0,1,0
2173487.5,2,1.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
2985250.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8125000.0,2,1.0,1.0,1.0,1.0,1.0,5114.0,0,0,0
6250000.0,2,2.0,1.0,1.0,2.0,6.0,8401.0,0,0,0
1960000.0,2,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
11666666.6667,3,2.3333,1.0,1.0,1.0,5.0,2738.0,0,0,0
2286666.6667,3,0.3333,1.0,1.0,1.0,3.0,1461.0,0,0,0
200000.0,1,0.0,1.0,1.0,1.0,3.0,365.0,0,0,0
1960000.0,1,0.0,3.0,4.0,1.0,1.0,2498.0,0,0,0
1766500.0,6,1.6667,1.0,1.0,1.0,3.0,1826.0,0,0,0
250000.0,1,1.0,3.0,1.0,1.0,3.0,2478.0,0,0,0
2000000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,2,5.0,1.0,1.0,2.0,2.0,1402.0,0,0,0
470000.0,1,0.0,1.0,1.0,1.0,3.0,426.0,0,0,0
8000000.0,1,2.0,1.0,2.0,1.0,3.0,1826.0,0,0,0
180000.0,1,0.0,1.0,1.0,1.0,6.0,823.0,0,0,0
287033.0,1,0.0,1.0,1.0,1.0,5.0,2618.0,0,1,0
80000.0,3,0.3333,1.0,1.0,1.0,2.0,579.0,0,0,0
790783.0,1,0.0,1.0,1.0,1.0,3.0,897.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,995.0,0,0,0
1131093.0,1,1.0,1.0,1.0,1.0,3.0,860.0,0,0,0
335000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
435000.0,1,0.0,2.0,1.0,1.0,6.0,1065.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
5530000.0,1,1.0,1.0,1.0,1.0,5.0,1826.0,0,0,0
9221923.75,4,1.0,1.0,1.0,1.0,2.0,4748.0,0,0,0
8714382.0,1,0.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
4561000.0,5,2.0,1.0,1.0,1.0,3.0,2025.0,0,0,0
137500.0,2,0.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
10000.0,1,0.0,2.0,1.0,1.0,3.0,2072.0,0,0,0
500000.0,1,4.0,1.0,1.0,1.0,7.0,762.0,0,0,0
900000.0,3,1.6667,1.0,1.0,1.0,1.0,1804.0,0,0,0
110544.0,2,0.5,1.0,1.0,1.0,3.0,3287.0,0,0,0
500000.0,1,1.0,3.0,1.0,1.0,3.0,2526.0,0,1,0
1225000.0,1,0.0,1.0,1.0,1.0,1.0,5114.0,0,0,0
2018605.0,5,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8066666.6667,3,0.0,1.0,2.0,3.0,9.0,6058.0,1,0,0
1500000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8100000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2080000.0,5,1.4,2.0,1.0,4.0,8.0,2922.0,0,1,0
1960000.0,1,0.0,2.0,1.0,1.0,3.0,1826.0,0,1,0
2257500.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,3.0,1064.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,2.0,1037.0,0,0,0
1000000.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
150000.0,1,0.0,8.0,1.0,1.0,1.0,1744.0,0,0,0
5555339.0,1,0.0,1.0,1.0,1.0,2.0,4383.0,0,0,0
1536742.0,1,0.0,1.0,1.0,1.0,1.0,2557.0,0,0,0
2366666.6667,4,2.0,2.0,1.0,1.0,8.0,2331.0,0,0,0
1500000.0,1,0.0,1.0,1.0,1.0,3.0,5844.0,0,0,0
3983333.3333,3,5.0,1.0,1.0,2.0,15.0,1461.0,0,0,0
15250000.0,2,2.5,1.0,1.0,1.0,1.0,1826.0,0,0,0
420000.0,1,0.0,1.0,1.0,1.0,3.0,13514.0,0,0,0
2616666.6667,3,3.3333,1.0,1.0,2.0,4.0,1767.0,0,0,0
162500.0,2,0.5,1.0,1.0,1.0,1.0,579.0,0,0,0
1300000.0,1,8.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
19616.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
800420.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3283333.3333,3,3.3333,1.0,3.0,1.0,1.0,1767.0,0,0,0
2200000.0,1,4.0,1.0,1.0,1.0,1.0,945.0,0,0,0
4625000.0,4,0.5,1.0,1.0,1.0,1.0,3287.0,1,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
15000000.0,2,3.5,1.0,2.0,1.0,1.0,2369.0,0,0,1
454462.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
750000.0,1,0.0,5.0,1.0,1.0,2.0,1522.0,0,0,0
60000000.0,1,1.0,1.0,1.0,1.0,2.0,7305.0,0,0,0
1250000.0,1,0.0,1.0,1.0,1.0,3.0,5844.0,0,0,0
2575000.0,2,2.5,1.0,1.0,2.0,3.0,4383.0,0,0,0
20187500.0,4,1.75,1.0,1.0,5.0,7.0,3044.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
1960000.0,1,1.0,2.0,2.0,1.0,3.0,1148.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
250000.0,1,1.0,1.0,1.0,1.0,3.0,1090.0,0,0,0
1533333.3333,3,0.6667,1.0,2.0,1.0,3.0,2922.0,0,0,0
5584331.0,2,3.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
283913.3333,3,0.0,1.0,1.0,1.0,3.0,1249.0,0,0,0
1960000.0,2,3.5,1.0,1.0,1.0,3.0,457.0,0,0,0
4666666.6667,3,2.6667,3.0,1.0,1.0,2.0,3197.0,0,0,0
2516666.6667,3,1.0,1.0,2.0,1.0,6.0,1096.0,0,0,0
9000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8000000.0,2,2.0,2.0,2.0,1.0,3.0,2922.0,0,0,0
2300000.0,1,2.0,1.0,1.0,1.0,4.0,2557.0,0,0,0
18000.0,1,1.0,1.0,2.0,1.0,3.0,2192.0,0,0,0
13000000.0,1,2.0,1.0,2.0,1.0,3.0,1188.0,0,0,0
1387500.0,2,0.0,1.0,1.0,1.0,1.0,6209.0,0,0,0
9173333.3333,3,0.0,1.0,1.0,1.0,4.0,2192.0,0,0,0
20000000.0,1,1.0,1.0,1.0,1.0,16.0,7305.0,0,0,0
19500000.0,1,1.0,1.0,1.0,1.0,3.0,6575.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,0.0,1.0,3.0,1.0,3.0,2922.0,0,0,0
14000000.0,1,2.0,1.0,1.0,1.0,3.0,2744.0,0,0,1
6000000.0,1,1.0,1.0,1.0,1.0,2.0,6575.0,0,0,0
1750000.0,2,0.0,1.0,1.0,2.0,3.0,3228.0,0,0,0
1000000.0,1,0.0,1.0,1.0,1.0,4.0,11688.0,0,0,0
7750000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1000000.0,1,2.0,1.0,2.0,1.0,3.0,1826.0,0,0,0
5100000.0,1,0.0,1.0,1.0,1.0,3.0,8036.0,0,0,0
200000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
3644500.0,3,2.3333,1.0,1.0,1.0,7.0,1065.0,0,0,1
1000000.0,1,0.0,1.0,1.0,1.0,3.0,1461.0,0,1,0
1690317.0,2,1.0,1.0,1.0,1.0,3.0,931.0,0,0,0
20379920.0,2,1.0,1.0,1.0,1.0,2.0,7670.0,0,0,0
62500.0,2,1.0,2.0,1.0,1.0,2.0,1823.0,0,1,0
99997.0,1,0.0,1.0,1.0,1.0,3.0,1614.0,0,0,0
500000.0,1,1.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
2000.0,1,0.0,1.0,3.0,1.0,1.0,3950.0,0,0,0
203516.0,3,0.6667,1.0,2.0,1.0,2.0,1767.0,0,0,0
559508.0,1,0.0,1.0,1.0,1.0,4.0,1826.0,0,0,0
150000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1940000.0,1,1.0,1.0,1.0,1.0,1.0,4018.0,0,0,0
375000.0,1,2.0,1.0,1.0,1.0,1.0,728.0,0,0,0
74000000.0,2,0.0,1.0,1.0,1.0,7.0,1826.0,0,0,0
5292500.0,4,2.5,1.0,2.0,1.0,2.0,3524.0,0,0,1
1960000.0,1,1.0,1.0,1.0,1.0,3.0,731.0,0,0,0
150000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
14000000.0,3,2.3333,2.0,3.0,1.0,3.0,1978.0,0,0,0
5000000.0,1,1.0,1.0,1.0,1.0,3.0,3987.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,3287.0,0,0,0
336000.0,1,1.0,1.0,1.0,1.0,3.0,3653.0,0,0,0
3000000.0,1,0.0,1.0,1.0,1.0,5.0,1826.0,0,0,0
35345.0,2,0.5,1.0,1.0,1.0,1.0,1615.0,0,0,0
1100000.0,1,5.0,1.0,1.0,1.0,3.0,671.0,0,0,0
25000.0,1,0.0,1.0,1.0,1.0,1.0,2219.0,0,1,0
822500.0,2,0.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
1100000.0,1,9.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
1960000.0,1,2.0,1.0,4.0,1.0,2.0,3287.0,0,0,0
17300000.0,1,4.0,1.0,3.0,1.0,1.0,1458.0,0,0,0
2000000.0,1,1.0,1.0,1.0,1.0,3.0,1025.0,0,0,1
100000000.0,1,3.0,1.0,5.0,1.0,14.0,8036.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,606.0,0,0,0
2623000.0,1,1.0,1.0,1.0,1.0,3.0,1127.0,0,0,0
6500000.0,1,3.0,1.0,2.0,1.0,2.0,3167.0,0,0,0
500000.0,1,0.0,1.0,1.0,1.0,2.0,1461.0,0,0,0
1620000.0,1,9.0,1.0,1.0,1.0,2.0,915.0,0,0,0
547000.0,1,3.0,1.0,1.0,1.0,3.0,2557.0,0,1,0
518052.6667,3,0.6667,1.0,1.0,1.0,2.0,1736.0,0,0,0
7500000.0,1,1.0,1.0,1.0,1.0,7.0,1826.0,0,0,0
7700000.0,1,2.0,1.0,1.0,1.0,2.0,1826.0,0,0,1
1960000.0,2,3.5,1.0,1.0,1.0,4.0,2922.0,0,0,0
2000000.0,1,2.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
5000000.0,1,1.0,1.0,1.0,1.0,3.0,4748.0,0,0,0
7136074.0,2,1.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
527500.0,1,0.0,1.0,1.0,1.0,3.0,671.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,7.0,1461.0,0,0,0
1203772.0,1,1.0,6.0,1.0,1.0,3.0,1826.0,0,0,0
3076375.5,4,0.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
10200000.0,1,0.0,1.0,1.0,1.0,2.0,4018.0,1,0,0
1000000.0,1,8.0,1.0,1.0,1.0,3.0,549.0,0,0,0
907500.0,2,1.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
101077.0,1,0.0,1.0,1.0,1.0,3.0,2802.0,0,0,0
10000000.0,1,3.0,3.0,1.0,2.0,9.0,5114.0,0,0,0
1960000.0,1,5.0,1.0,1.0,1.0,6.0,487.0,0,0,0
271473.0,1,1.0,1.0,1.0,1.0,3.0,4018.0,0,0,0
2320269.5,2,0.0,1.0,2.0,1.0,3.0,916.0,0,0,1
1100000.0,1,8.0,1.0,1.0,1.0,3.0,731.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
10000.0,1,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
5800000.0,2,4.0,1.0,1.0,2.0,2.0,1826.0,0,0,0
10000000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
5100000.0,2,0.5,1.0,1.0,1.0,3.0,1826.0,0,0,0
15019999.0,1,0.0,1.0,1.0,1.0,1.0,2922.0,0,0,0
450000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
8000000.0,2,0.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
125000.0,1,1.0,1.0,1.0,1.0,1.0,731.0,0,0,0
1100000.0,1,3.0,1.0,1.0,1.0,3.0,1614.0,0,0,0
203112.0,1,2.0,1.0,1.0,1.0,2.0,1155.0,0,0,0
5117200.0,2,4.0,1.0,1.0,1.0,1.0,2557.0,0,0,0
1000000.0,2,2.0,1.0,2.0,2.0,3.0,675.0,0,0,1
5000000.0,3,1.6667,1.0,1.0,1.0,2.0,3059.0,0,0,1
875000.0,2,0.0,1.0,2.0,1.0,3.0,1373.0,0,0,0
80000000.0,3,3.3333,1.0,1.0,2.0,8.0,1317.0,0,0,0
8500000.0,1,3.0,1.0,1.0,4.0,5.0,1826.0,0,0,1
600000.0,1,0.0,1.0,1.0,1.0,3.0,2922.0,0,0,0
10000000.0,2,5.0,1.0,1.0,6.0,13.0,5478.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,6940.0,0,0,0
1000000.0,1,0.0,1.0,2.0,1.0,3.0,365.0,0,0,0
10000000.0,1,1.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
800000.0,1,0.0,1.0,1.0,1.0,3.0,579.0,0,0,0
741666.6667,3,0.0,1.0,1.0,1.0,3.0,2376.0,0,0,0
110000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1000000.0,1,0.0,1.0,1.0,1.0,3.0,7670.0,0,0,0
1472545.0,2,0.0,1.0,1.0,1.0,7.0,1461.0,0,0,0
556438.5,2,0.0,4.0,1.0,1.0,1.0,5844.0,0,0,0
7200000.0,1,4.0,1.0,1.0,1.0,1.0,2922.0,0,0,0
486272.0,1,0.0,1.0,1.0,1.0,2.0,729.0,0,0,0
9214806.6667,3,0.6667,1.0,1.0,1.0,3.0,1461.0,0,0,0
1300000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
150000.0,1,1.0,1.0,1.0,1.0,3.0,2670.0,0,0,0
20000000.0,1,1.0,1.0,1.0,1.0,1.0,4018.0,0,0,0
45000.0,4,0.25,1.0,2.0,1.0,1.0,790.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,3.0,2557.0,0,0,0
7500000.0,1,1.0,1.0,1.0,1.0,1.0,15331.0,0,0,1
73000.0,1,1.0,1.0,1.0,1.0,3.0,915.0,0,0,0
200000.0,2,0.5,1.0,1.0,1.0,2.0,1096.0,0,0,0
502640.0,1,1.0,1.0,2.0,1.0,2.0,1826.0,0,0,0
17604102.0,1,1.0,1.0,1.0,1.0,3.0,12784.0,0,0,0
1000000.0,1,2.0,1.0,1.0,1.0,3.0,4383.0,0,1,0
23272000.0,2,2.0,1.0,1.0,1.0,3.0,731.0,0,0,0
3000000.0,1,3.0,1.0,1.0,1.0,1.0,4229.0,0,0,1
600000.0,1,0.0,1.0,1.0,2.0,1.0,2557.0,0,0,0
204142.0,1,0.0,1.0,1.0,1.0,3.0,10958.0,1,0,0
250000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
139000.0,2,3.5,1.0,1.0,1.0,2.0,1826.0,0,0,0
60000.0,2,0.0,3.0,1.0,1.0,4.0,428.0,0,0,0
7000000.0,1,2.0,1.0,2.0,1.0,5.0,1826.0,0,0,0
691666.6667,3,1.3333,1.0,1.0,1.0,3.0,2679.0,0,0,0
250000.0,1,0.0,1.0,1.0,1.0,3.0,2830.0,0,1,0
21000000.0,1,7.0,1.0,1.0,3.0,5.0,12054.0,0,0,1
1713750.0,5,1.0,1.0,1.0,2.0,6.0,2192.0,0,0,0
20000.0,1,0.0,3.0,1.0,1.0,2.0,365.0,0,0,0
78360.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
9480665.0,3,0.3333,1.0,1.0,1.0,1.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
800000.0,1,1.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
205000.0,1,1.0,1.0,1.0,1.0,1.0,2661.0,0,1,0
15700000.0,2,3.0,1.0,1.0,1.0,5.0,5114.0,0,0,0
310001.0,1,0.0,1.0,1.0,1.0,3.0,2467.0,0,0,0
1360000.0,1,2.0,1.0,1.0,1.0,3.0,1826.0,0,1,0
7166666.6667,3,4.0,2.0,1.0,1.0,12.0,2161.0,0,0,0
975000.0,2,1.0,1.0,2.0,1.0,3.0,1583.0,0,0,0
255000000.0,2,2.5,1.0,2.0,2.0,6.0,2557.0,0,1,0
1960000.0,2,1.5,1.0,5.0,1.0,4.0,1699.0,0,0,0
9500000.0,3,2.6667,1.0,1.0,2.0,6.0,6058.0,0,0,0
1226200.0,1,0.0,1.0,1.0,1.0,3.0,823.0,0,0,0
3026561.0,3,2.0,1.0,1.0,1.0,5.0,6209.0,0,0,0
70000.0,2,3.5,1.0,2.0,1.0,3.0,731.0,0,0,0
500000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1060000.0,1,0.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
1000000.0,1,0.0,1.0,1.0,1.0,3.0,1065.0,0,0,0
20000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1500000.0,1,3.0,1.0,1.0,1.0,3.0,3318.0,0,1,0
2200000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,1
14000000.0,1,1.0,1.0,1.0,1.0,3.0,2192.0,0,0,0
5600000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2500000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
250000.0,1,1.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
3000000.0,1,4.0,1.0,1.0,1.0,3.0,823.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,4.0,1096.0,0,0,0
2750000.0,2,3.0,1.0,1.0,1.0,13.0,1451.0,0,0,0
1960000.0,1,2.0,1.0,1.0,1.0,2.0,1006.0,0,0,0
6000000.0,1,2.0,1.0,1.0,1.0,1.0,1826.0,0,0,0
14500000.0,2,1.5,1.0,1.0,2.0,5.0,2192.0,0,0,0
500000.0,2,1.0,1.0,2.0,1.0,3.0,1451.0,0,0,0
1960000.0,2,0.5,1.0,1.0,1.0,3.0,1371.0,0,0,0
4260000.0,1,2.0,1.0,1.0,1.0,3.0,3287.0,0,0,0
76103.0,1,0.0,1.0,1.0,1.0,3.0,1367.0,0,0,0
1634994.5,2,0.5,1.0,1.0,1.0,3.0,2376.0,0,0,0
271250.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
6200000.0,2,2.0,1.0,1.0,1.0,1.0,2922.0,0,0,0
250000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
5280000.0,1,3.0,1.0,1.0,1.0,4.0,2967.0,0,0,1
1818302.0,1,3.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
4000000.0,1,0.0,1.0,1.0,1.0,1.0,4383.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,10958.0,0,0,0
125000.0,2,0.0,1.0,1.0,1.0,1.0,1096.0,0,0,0
5000000.0,2,0.5,1.0,1.0,1.0,4.0,1096.0,0,0,0
1960000.0,1,0.0,1.0,1.0,1.0,3.0,731.0,0,0,0
1016000.0,3,1.0,1.0,1.0,1.0,3.0,1717.0,0,0,1
750000.0,1,7.0,1.0,1.0,1.0,6.0,365.0,0,0,0
142500.0,2,0.0,1.0,1.0,1.0,5.0,1092.0,0,0,0
100000.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
300000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
2700000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
321000.0,2,1.0,1.0,1.0,1.0,3.0,600.0,0,0,0
792769.0,1,1.0,1.0,1.0,1.0,3.0,3653.0,0,0,0
25000.0,1,0.0,1.0,1.0,1.0,1.0,3653.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
625000.0,2,3.0,1.0,1.0,1.0,3.0,2588.0,0,0,0
80500000.0,2,3.5,1.0,1.0,2.0,4.0,4748.0,0,0,0
9000000.0,1,1.0,1.0,1.0,1.0,2.0,4748.0,0,0,0
500000.0,1,3.0,1.0,1.0,1.0,5.0,1249.0,0,0,0
700000.0,3,4.6667,1.0,1.0,1.0,5.0,884.0,0,0,0
360000.0,1,0.0,1.0,1.0,1.0,3.0,8401.0,0,0,0
1100000.0,2,1.5,1.0,1.0,1.0,3.0,1826.0,0,0,1
750000.0,1,1.0,1.0,1.0,1.0,3.0,3653.0,0,0,0
900000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,0,0
600000.0,1,2.0,1.0,1.0,1.0,2.0,1826.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,1.0,731.0,0,0,0
40000.0,2,1.0,1.0,1.0,1.0,3.0,1583.0,0,0,0
31000000.0,1,5.0,1.0,1.0,3.0,7.0,1826.0,0,0,0
771960.0,2,2.0,1.0,1.0,1.0,6.0,1096.0,0,0,0
750000.0,1,0.0,1.0,1.0,1.0,3.0,1096.0,0,0,0
1960000.0,2,1.5,1.0,1.0,1.0,3.0,2350.0,0,0,0
120000.0,1,0.0,1.0,1.0,1.0,3.0,1461.0,0,0,0
1960000.0,1,1.0,1.0,1.0,1.0,3.0,426.0,0,0,0
250000.0,1,0.0,1.0,1.0,1.0,3.0,1826.0,0,1,0
